;xmin;ymin;xmax;ymax;detection_score;file_name;section_id
1576;3312.0;6158.0;3539.0;6408.0;0.9952448209126791;86_D.jpg;86_D.jpg@3312.0-3539.0-6158.0-6408.0
1577;1661.0;4947.0;1896.0;5183.0;0.9951263268788656;86_D.jpg;86_D.jpg@1661.0-1896.0-4947.0-5183.0
1578;2357.0;6090.0;2683.0;6400.0;0.9951145648956299;86_D.jpg;86_D.jpg@2357.0-2683.0-6090.0-6400.0
1579;1959.0;3579.0;2185.0;3808.0;0.9950633843739828;86_D.jpg;86_D.jpg@1959.0-2185.0-3579.0-3808.0
1580;2956.0;6418.0;3211.0;6721.0;0.9950358867645264;86_D.jpg;86_D.jpg@2956.0-3211.0-6418.0-6721.0
1581;2133.0;1719.0;2322.0;1955.0;0.9949858983357748;86_D.jpg;86_D.jpg@2133.0-2322.0-1719.0-1955.0
1582;2930.0;4961.0;3136.0;5299.0;0.9949285189310709;86_D.jpg;86_D.jpg@2930.0-3136.0-4961.0-5299.0
1583;2588.0;6384.0;2812.0;6645.0;0.9949030876159668;86_D.jpg;86_D.jpg@2588.0-2812.0-6384.0-6645.0
1584;2893.0;5479.0;3087.0;5785.0;0.9948856035868326;86_D.jpg;86_D.jpg@2893.0-3087.0-5479.0-5785.0
1585;2201.0;5352.0;2453.0;5781.0;0.9948472181955973;86_D.jpg;86_D.jpg@2201.0-2453.0-5352.0-5781.0
1586;2817.0;5128.0;3012.0;5464.0;0.9947709242502848;86_D.jpg;86_D.jpg@2817.0-3012.0-5128.0-5464.0
1587;2657.0;5372.0;2926.0;5851.0;0.9946106274922689;86_D.jpg;86_D.jpg@2657.0-2926.0-5372.0-5851.0
1588;1651.0;4195.0;1823.0;4466.0;0.9945319493611654;86_D.jpg;86_D.jpg@1651.0-1823.0-4195.0-4466.0
1589;2145.0;3032.0;2334.0;3285.0;0.9945123990376791;86_D.jpg;86_D.jpg@2145.0-2334.0-3032.0-3285.0
1590;2409.0;3607.0;2591.0;3884.0;0.9944416681925455;86_D.jpg;86_D.jpg@2409.0-2591.0-3607.0-3884.0
1591;1154.0;2936.0;1375.0;3364.0;0.9944156010945638;86_D.jpg;86_D.jpg@1154.0-1375.0-2936.0-3364.0
1592;2147.0;4695.0;2538.0;5389.0;0.9944070180257162;86_D.jpg;86_D.jpg@2147.0-2538.0-4695.0-5389.0
1593;1680.0;4494.0;1893.0;4726.0;0.9940706094106039;86_D.jpg;86_D.jpg@1680.0-1893.0-4494.0-4726.0
1594;4061.0;4737.0;4284.0;5150.0;0.9939874013264974;86_D.jpg;86_D.jpg@4061.0-4284.0-4737.0-5150.0
1595;1208.0;1884.0;1401.0;2204.0;0.9939851760864258;86_D.jpg;86_D.jpg@1208.0-1401.0-1884.0-2204.0
1596;1555.0;2184.0;1767.0;2435.0;0.9939659436543783;86_D.jpg;86_D.jpg@1555.0-1767.0-2184.0-2435.0
1597;3043.0;5624.0;3222.0;5952.0;0.9932252566019694;86_D.jpg;86_D.jpg@3043.0-3222.0-5624.0-5952.0
1598;3063.0;5311.0;3284.0;5605.0;0.9931509494781494;86_D.jpg;86_D.jpg@3063.0-3284.0-5311.0-5605.0
1599;3101.0;4263.0;3278.0;4685.0;0.9931445121765137;86_D.jpg;86_D.jpg@3101.0-3278.0-4263.0-4685.0
1600;2397.0;4653.0;2608.0;5048.0;0.9929397106170654;86_D.jpg;86_D.jpg@2397.0-2608.0-4653.0-5048.0
1601;2291.0;4339.0;2477.0;4586.0;0.9924658934275309;86_D.jpg;86_D.jpg@2291.0-2477.0-4339.0-4586.0
1602;3212.0;6287.0;3487.0;6563.0;0.9923471609751383;86_D.jpg;86_D.jpg@3212.0-3487.0-6287.0-6563.0
1603;2123.0;3362.0;2329.0;3667.0;0.9918885231018066;86_D.jpg;86_D.jpg@2123.0-2329.0-3362.0-3667.0
1604;3285.0;5835.0;3524.0;6161.0;0.9917547702789307;86_D.jpg;86_D.jpg@3285.0-3524.0-5835.0-6161.0
1605;1769.0;3014.0;2010.0;3362.0;0.9915216763814291;86_D.jpg;86_D.jpg@1769.0-2010.0-3014.0-3362.0
1606;2735.0;4159.0;2954.0;4568.0;0.9905219872792562;86_D.jpg;86_D.jpg@2735.0-2954.0-4159.0-4568.0
1607;2150.0;2046.0;2335.0;2313.0;0.9900656541188558;86_D.jpg;86_D.jpg@2150.0-2335.0-2046.0-2313.0
1608;3356.0;5136.0;3531.0;5444.0;0.9897152582804362;86_D.jpg;86_D.jpg@3356.0-3531.0-5136.0-5444.0
1609;3490.0;5938.0;3675.0;6190.0;0.9890179634094238;86_D.jpg;86_D.jpg@3490.0-3675.0-5938.0-6190.0
1610;3156.0;4871.0;3310.0;5243.0;0.9870724678039551;86_D.jpg;86_D.jpg@3156.0-3310.0-4871.0-5243.0
1611;2982.0;4823.0;3144.0;5126.0;0.9852073987325033;86_D.jpg;86_D.jpg@2982.0-3144.0-4823.0-5126.0
1612;2398.0;5722.0;2772.0;6188.0;0.9836974938710531;86_D.jpg;86_D.jpg@2398.0-2772.0-5722.0-6188.0
1613;1436.0;2737.0;1652.0;3484.0;0.9834975401560465;86_D.jpg;86_D.jpg@1436.0-1652.0-2737.0-3484.0
1614;1522.0;4163.0;1626.0;4360.0;0.982123057047526;86_D.jpg;86_D.jpg@1522.0-1626.0-4163.0-4360.0
1615;1993.0;3784.0;2314.0;3992.0;0.9817595481872559;86_D.jpg;86_D.jpg@1993.0-2314.0-3784.0-3992.0
1616;1843.0;2734.0;2000.0;2981.0;0.9814359347025553;86_D.jpg;86_D.jpg@1843.0-2000.0-2734.0-2981.0
1617;2918.0;6024.0;3178.0;6426.0;0.9804356892903646;86_D.jpg;86_D.jpg@2918.0-3178.0-6024.0-6426.0
1618;2649.0;5889.0;2929.0;6167.0;0.9792718092600504;86_D.jpg;86_D.jpg@2649.0-2929.0-5889.0-6167.0
1619;2550.0;5473.0;2706.0;5765.0;0.9788233439127604;86_D.jpg;86_D.jpg@2550.0-2706.0-5473.0-5765.0
1620;2737.0;3009.0;3136.0;4659.0;0.9752124945322672;86_D.jpg;86_D.jpg@2737.0-3136.0-3009.0-4659.0
1621;1317.0;2492.0;1516.0;3584.0;0.9749140739440918;86_D.jpg;86_D.jpg@1317.0-1516.0-2492.0-3584.0
1622;3204.0;6724.0;3345.0;6860.0;0.9633626143137614;86_D.jpg;86_D.jpg@3204.0-3345.0-6724.0-6860.0
1623;3216.0;6567.0;3332.0;6736.0;0.9579767386118571;86_D.jpg;86_D.jpg@3216.0-3332.0-6567.0-6736.0
1624;3170.0;5938.0;3333.0;6203.0;0.9258944988250732;86_D.jpg;86_D.jpg@3170.0-3333.0-5938.0-6203.0
1625;1634.0;3487.0;1762.0;3706.0;0.7020328839619955;86_D.jpg;86_D.jpg@1634.0-1762.0-3487.0-3706.0
1626;2388.0;4886.0;2537.0;5229.0;0.700911283493042;86_D.jpg;86_D.jpg@2388.0-2537.0-4886.0-5229.0
1627;2499.0;5031.0;2581.0;5138.0;0.6255522966384888;86_D.jpg;86_D.jpg@2499.0-2581.0-5031.0-5138.0
1628;3306.0;6662.0;3378.0;6756.0;0.5722919305165609;86_D.jpg;86_D.jpg@3306.0-3378.0-6662.0-6756.0
1643;2564.0;3294.0;2887.0;3805.0;0.9956925710042318;86_C.jpg;86_C.jpg@2564.0-2887.0-3294.0-3805.0
1644;2034.0;2350.0;2465.0;2887.0;0.9953998724619547;86_C.jpg;86_C.jpg@2034.0-2465.0-2350.0-2887.0
1645;2741.0;3969.0;2993.0;4270.0;0.9949989318847656;86_C.jpg;86_C.jpg@2741.0-2993.0-3969.0-4270.0
1646;1471.0;1714.0;1688.0;1985.0;0.9948025544484457;86_C.jpg;86_C.jpg@1471.0-1688.0-1714.0-1985.0
1647;1530.0;2008.0;1812.0;2266.0;0.9947592417399088;86_C.jpg;86_C.jpg@1530.0-1812.0-2008.0-2266.0
1648;1237.0;2002.0;1453.0;2335.0;0.9943459828694662;86_C.jpg;86_C.jpg@1237.0-1453.0-2002.0-2335.0
1649;1607.0;2292.0;1853.0;2561.0;0.9942383766174316;86_C.jpg;86_C.jpg@1607.0-1853.0-2292.0-2561.0
1650;1183.0;2652.0;1370.0;2924.0;0.9941486517588297;86_C.jpg;86_C.jpg@1183.0-1370.0-2652.0-2924.0
1651;3117.0;5018.0;3335.0;5355.0;0.993659257888794;86_C.jpg;86_C.jpg@3117.0-3335.0-5018.0-5355.0
1652;1882.0;5040.0;2145.0;5306.0;0.9936250050862631;86_C.jpg;86_C.jpg@1882.0-2145.0-5040.0-5306.0
1653;2968.0;6345.0;3193.0;6607.0;0.9927415053049723;86_C.jpg;86_C.jpg@2968.0-3193.0-6345.0-6607.0
1654;1264.0;3066.0;1494.0;3502.0;0.9926504294077555;86_C.jpg;86_C.jpg@1264.0-1494.0-3066.0-3502.0
1655;3238.0;4294.0;3447.0;4728.0;0.9926276206970215;86_C.jpg;86_C.jpg@3238.0-3447.0-4294.0-4728.0
1656;3492.0;6186.0;3716.0;6439.0;0.9919145107269287;86_C.jpg;86_C.jpg@3492.0-3716.0-6186.0-6439.0
1657;1935.0;5291.0;2167.0;5562.0;0.9917555650075277;86_C.jpg;86_C.jpg@1935.0-2167.0-5291.0-5562.0
1658;2141.0;5491.0;2353.0;6001.0;0.9916489919026693;86_C.jpg;86_C.jpg@2141.0-2353.0-5491.0-6001.0
1659;2188.0;1782.0;2393.0;2030.0;0.9912537733713785;86_C.jpg;86_C.jpg@2188.0-2393.0-1782.0-2030.0
1660;2746.0;5093.0;2963.0;5431.0;0.9910821914672852;86_C.jpg;86_C.jpg@2746.0-2963.0-5093.0-5431.0
1661;3240.0;5671.0;3422.0;6004.0;0.9907102584838867;86_C.jpg;86_C.jpg@3240.0-3422.0-5671.0-6004.0
1662;2253.0;3424.0;2471.0;3745.0;0.9905575116475424;86_C.jpg;86_C.jpg@2253.0-2471.0-3424.0-3745.0
1663;2364.0;2273.0;2588.0;2565.0;0.9903038342793783;86_C.jpg;86_C.jpg@2364.0-2588.0-2273.0-2565.0
1664;2765.0;6467.0;2996.0;6745.0;0.9894177118937174;86_C.jpg;86_C.jpg@2765.0-2996.0-6467.0-6745.0
1665;2386.0;4794.0;2753.0;5481.0;0.9893821875254313;86_C.jpg;86_C.jpg@2386.0-2753.0-4794.0-5481.0
1666;3089.0;5531.0;3280.0;5841.0;0.9888577461242676;86_C.jpg;86_C.jpg@3089.0-3280.0-5531.0-5841.0
1667;3521.0;5155.0;3704.0;5484.0;0.9887111186981201;86_C.jpg;86_C.jpg@3521.0-3704.0-5155.0-5484.0
1668;2256.0;3096.0;2463.0;3366.0;0.9883259932200114;86_C.jpg;86_C.jpg@2256.0-2463.0-3096.0-3366.0
1669;2218.0;2100.0;2426.0;2385.0;0.9882318178812662;86_C.jpg;86_C.jpg@2218.0-2426.0-2100.0-2385.0
1670;1844.0;4299.0;2024.0;4578.0;0.9878746668497721;86_C.jpg;86_C.jpg@1844.0-2024.0-4299.0-4578.0
1671;3018.0;5189.0;3204.0;5514.0;0.9876678784688314;86_C.jpg;86_C.jpg@3018.0-3204.0-5189.0-5514.0
1672;2469.0;4412.0;2658.0;4677.0;0.9875157674153646;86_C.jpg;86_C.jpg@2469.0-2658.0-4412.0-4677.0
1673;2547.0;3668.0;2734.0;3963.0;0.9873941739400228;86_C.jpg;86_C.jpg@2547.0-2734.0-3668.0-3963.0
1674;2864.0;5456.0;3131.0;5916.0;0.9867029984792074;86_C.jpg;86_C.jpg@2864.0-3131.0-5456.0-5916.0
1675;3257.0;5363.0;3462.0;5653.0;0.9864684740702311;86_C.jpg;86_C.jpg@3257.0-3462.0-5363.0-5653.0
1676;1884.0;4592.0;2109.0;4837.0;0.9846909840901693;86_C.jpg;86_C.jpg@1884.0-2109.0-4592.0-4837.0
1677;4442.0;4685.0;4777.0;5007.0;0.9838306109110514;86_C.jpg;86_C.jpg@4442.0-4777.0-4685.0-5007.0
1678;3477.0;5888.0;3715.0;6208.0;0.9831807613372803;86_C.jpg;86_C.jpg@3477.0-3715.0-5888.0-6208.0
1679;1945.0;2822.0;2126.0;3072.0;0.9828110535939535;86_C.jpg;86_C.jpg@1945.0-2126.0-2822.0-3072.0
1680;2558.0;6193.0;2875.0;6495.0;0.9803747336069742;86_C.jpg;86_C.jpg@2558.0-2875.0-6193.0-6495.0
1681;2207.0;4904.0;2527.0;5424.0;0.9788303375244141;86_C.jpg;86_C.jpg@2207.0-2527.0-4904.0-5424.0
1682;2751.0;5535.0;2903.0;5844.0;0.9783889452616373;86_C.jpg;86_C.jpg@2751.0-2903.0-5535.0-5844.0
1683;2539.0;4218.0;2906.0;4511.0;0.978161096572876;86_C.jpg;86_C.jpg@2539.0-2906.0-4218.0-4511.0
1684;2587.0;4741.0;2795.0;5113.0;0.9772811730702718;86_C.jpg;86_C.jpg@2587.0-2795.0-4741.0-5113.0
1685;2849.0;5932.0;3135.0;6239.0;0.9735274314880371;86_C.jpg;86_C.jpg@2849.0-3135.0-5932.0-6239.0
1686;2420.0;5465.0;2691.0;5865.0;0.9734572569529215;86_C.jpg;86_C.jpg@2420.0-2691.0-5465.0-5865.0
1687;3135.0;6446.0;3388.0;6777.0;0.9725666046142578;86_C.jpg;86_C.jpg@3135.0-3388.0-6446.0-6777.0
1688;3384.0;6320.0;3641.0;6584.0;0.9676689306894938;86_C.jpg;86_C.jpg@3384.0-3641.0-6320.0-6584.0
1689;1878.0;3094.0;2125.0;3456.0;0.9651070435841879;86_C.jpg;86_C.jpg@1878.0-2125.0-3094.0-3456.0
1690;3141.0;4869.0;3325.0;5172.0;0.9635639985402426;86_C.jpg;86_C.jpg@3141.0-3325.0-4869.0-5172.0
1691;2107.0;3663.0;2327.0;3882.0;0.9610257943471273;86_C.jpg;86_C.jpg@2107.0-2327.0-3663.0-3882.0
1692;3335.0;4919.0;3491.0;5278.0;0.9426363309224447;86_C.jpg;86_C.jpg@3335.0-3491.0-4919.0-5278.0
1693;3679.0;5973.0;3858.0;6243.0;0.9373744328816732;86_C.jpg;86_C.jpg@3679.0-3858.0-5973.0-6243.0
1694;1604.0;2825.0;1843.0;3588.0;0.9352545738220215;86_C.jpg;86_C.jpg@1604.0-1843.0-2825.0-3588.0
1695;1395.0;2573.0;1686.0;3722.0;0.9166335264841715;86_C.jpg;86_C.jpg@1395.0-1686.0-2573.0-3722.0
1696;2149.0;3867.0;2476.0;4078.0;0.8859545389811198;86_C.jpg;86_C.jpg@2149.0-2476.0-3867.0-4078.0
1697;2881.0;4210.0;3104.0;4628.0;0.7923188209533691;86_C.jpg;86_C.jpg@2881.0-3104.0-4210.0-4628.0
1698;2634.0;5838.0;2983.0;6257.0;0.6856914361317953;86_C.jpg;86_C.jpg@2634.0-2983.0-5838.0-6257.0
1699;2872.0;3076.0;3305.0;4732.0;0.6717111269632975;86_C.jpg;86_C.jpg@2872.0-3305.0-3076.0-4732.0
1700;3387.0;6574.0;3564.0;6806.0;0.6423384348551432;86_C.jpg;86_C.jpg@3387.0-3564.0-6574.0-6806.0
1701;1724.0;4277.0;1845.0;4485.0;0.641504685084025;86_C.jpg;86_C.jpg@1724.0-1845.0-4277.0-4485.0
1702;3347.0;5993.0;3532.0;6229.0;0.634260336558024;86_C.jpg;86_C.jpg@3347.0-3532.0-5993.0-6229.0
1727;1317.0;1859.0;1557.0;2180.0;0.9967004458109537;86_B.jpg;86_B.jpg@1317.0-1557.0-1859.0-2180.0
1728;1456.0;5469.0;1661.0;5983.0;0.9965500036875407;86_B.jpg;86_B.jpg@1456.0-1661.0-5469.0-5983.0
1729;1281.0;4999.0;1526.0;5267.0;0.9963380495707194;86_B.jpg;86_B.jpg@1281.0-1526.0-4999.0-5267.0
1730;2059.0;6555.0;2301.0;6828.0;0.9963130156199137;86_B.jpg;86_B.jpg@2059.0-2301.0-6555.0-6828.0
1731;2270.0;6456.0;2517.0;6700.0;0.9961474736531576;86_B.jpg;86_B.jpg@2270.0-2517.0-6456.0-6700.0
1732;1633.0;1942.0;1918.0;2185.0;0.9959869384765625;86_B.jpg;86_B.jpg@1633.0-1918.0-1942.0-2185.0
1733;1107.0;2480.0;1286.0;2750.0;0.9958893458048502;86_B.jpg;86_B.jpg@1107.0-1286.0-2480.0-2750.0
1734;1631.0;1626.0;1843.0;1892.0;0.9957515398661295;86_B.jpg;86_B.jpg@1631.0-1843.0-1626.0-1892.0
1735;1072.0;2886.0;1285.0;3327.0;0.9956666628519694;86_B.jpg;86_B.jpg@1072.0-1285.0-2886.0-3327.0
1736;1826.0;6250.0;2174.0;6577.0;0.9955155849456787;86_B.jpg;86_B.jpg@1826.0-2174.0-6250.0-6577.0
1737;1291.0;5256.0;1515.0;5525.0;0.9954113165537516;86_B.jpg;86_B.jpg@1291.0-1515.0-5256.0-5525.0
1738;2397.0;2381.0;2612.0;2666.0;0.9953319231669108;86_B.jpg;86_B.jpg@2397.0-2612.0-2381.0-2666.0
1739;2347.0;1859.0;2546.0;2104.0;0.9953126907348633;86_B.jpg;86_B.jpg@2347.0-2546.0-1859.0-2104.0
1740;2241.0;5587.0;2485.0;6075.0;0.9952791531880697;86_B.jpg;86_B.jpg@2241.0-2485.0-5587.0-6075.0
1741;2130.0;5219.0;2367.0;5549.0;0.9951957861582438;86_B.jpg;86_B.jpg@2130.0-2367.0-5219.0-5549.0
1742;2371.0;4110.0;2607.0;4422.0;0.9950709342956543;86_B.jpg;86_B.jpg@2371.0-2607.0-4110.0-4422.0
1743;1651.0;2221.0;1880.0;2504.0;0.9948986371358236;86_B.jpg;86_B.jpg@1651.0-1880.0-2221.0-2504.0
1744;2349.0;3363.0;2602.0;3938.0;0.9947369893391927;86_B.jpg;86_B.jpg@2349.0-2602.0-3363.0-3938.0
1745;2548.0;5198.0;2741.0;5538.0;0.994671901067098;86_B.jpg;86_B.jpg@2548.0-2741.0-5198.0-5538.0
1746;2231.0;3786.0;2413.0;4073.0;0.9946478207906088;86_B.jpg;86_B.jpg@2231.0-2413.0-3786.0-4073.0
1747;1378.0;4238.0;1554.0;4527.0;0.9946149190266927;86_B.jpg;86_B.jpg@1378.0-1554.0-4238.0-4527.0
1748;2399.0;5333.0;2600.0;5673.0;0.9945035775502523;86_B.jpg;86_B.jpg@2399.0-2600.0-5333.0-5673.0
1749;1370.0;4549.0;1595.0;4798.0;0.9944485823313395;86_B.jpg;86_B.jpg@1370.0-1595.0-4549.0-4798.0
1750;2455.0;5686.0;2650.0;5986.0;0.9944411913553873;86_B.jpg;86_B.jpg@2455.0-2650.0-5686.0-5986.0
1751;2311.0;2172.0;2489.0;2455.0;0.9943272272745768;86_B.jpg;86_B.jpg@2311.0-2489.0-2172.0-2455.0
1752;2655.0;5544.0;2853.0;5855.0;0.9942010243733724;86_B.jpg;86_B.jpg@2655.0-2853.0-5544.0-5855.0
1753;1757.0;5532.0;2003.0;5951.0;0.9936630725860596;86_B.jpg;86_B.jpg@1757.0-2003.0-5532.0-5951.0
1754;2866.0;6374.0;3097.0;6630.0;0.9935630957285563;86_B.jpg;86_B.jpg@2866.0-3097.0-6374.0-6630.0
1755;2079.0;3147.0;2279.0;3415.0;0.993489662806193;86_B.jpg;86_B.jpg@2079.0-2279.0-3147.0-3415.0
1756;1984.0;3448.0;2183.0;3781.0;0.9934775034586588;86_B.jpg;86_B.jpg@1984.0-2183.0-3448.0-3781.0
1757;2719.0;6476.0;3009.0;6773.0;0.9933311939239502;86_B.jpg;86_B.jpg@2719.0-3009.0-6476.0-6773.0
1758;2586.0;5851.0;2779.0;6175.0;0.993257999420166;86_B.jpg;86_B.jpg@2586.0-2779.0-5851.0-6175.0
1759;1364.0;2730.0;1652.0;3451.0;0.9920792579650879;86_B.jpg;86_B.jpg@1364.0-1652.0-2730.0-3451.0
1760;1846.0;4880.0;2127.0;5578.0;0.9920476277669271;86_B.jpg;86_B.jpg@1846.0-2127.0-4880.0-5578.0
1761;2078.0;2374.0;2420.0;3028.0;0.9920389652252197;86_B.jpg;86_B.jpg@2078.0-2420.0-2374.0-3028.0
1762;1837.0;3896.0;2132.0;4142.0;0.9918463230133057;86_B.jpg;86_B.jpg@1837.0-2132.0-3896.0-4142.0
1763;2105.0;5636.0;2258.0;5927.0;0.9917176564534506;86_B.jpg;86_B.jpg@2105.0-2258.0-5636.0-5927.0
1764;2781.0;4506.0;2956.0;4941.0;0.9916884899139404;86_B.jpg;86_B.jpg@2781.0-2956.0-4506.0-4941.0
1765;1626.0;4941.0;1919.0;5497.0;0.9912287394205729;86_B.jpg;86_B.jpg@1626.0-1919.0-4941.0-5497.0
1766;2955.0;5382.0;3123.0;5692.0;0.9910155137379965;86_B.jpg;86_B.jpg@2955.0-3123.0-5382.0-5692.0
1767;2852.0;6102.0;3097.0;6414.0;0.9909608364105225;86_B.jpg;86_B.jpg@2852.0-3097.0-6102.0-6414.0
1768;2066.0;4835.0;2248.0;5216.0;0.9906689325968424;86_B.jpg;86_B.jpg@2066.0-2248.0-4835.0-5216.0
1769;1252.0;4205.0;1371.0;4413.0;0.9906485080718994;86_B.jpg;86_B.jpg@1252.0-1371.0-4205.0-4413.0
1770;1851.0;2816.0;2012.0;3069.0;0.9900729656219482;86_B.jpg;86_B.jpg@1851.0-2012.0-2816.0-3069.0
1771;2160.0;6009.0;2443.0;6350.0;0.9867668151855469;86_B.jpg;86_B.jpg@2160.0-2443.0-6009.0-6350.0
1772;2613.0;5048.0;2776.0;5373.0;0.9858940442403158;86_B.jpg;86_B.jpg@2613.0-2776.0-5048.0-5373.0
1773;3054.0;6194.0;3242.0;6450.0;0.9840618769327799;86_B.jpg;86_B.jpg@3054.0-3242.0-6194.0-6450.0
1774;2784.0;5174.0;2921.0;5456.0;0.9812753200531006;86_B.jpg;86_B.jpg@2784.0-2921.0-5174.0-5456.0
1775;2589.0;3297.0;2907.0;4943.0;0.9673458735148112;86_B.jpg;86_B.jpg@2589.0-2907.0-3297.0-4943.0
1776;1931.0;5914.0;2298.0;6375.0;0.9665113290150961;86_B.jpg;86_B.jpg@1931.0-2298.0-5914.0-6375.0
1777;1786.0;3671.0;1998.0;3899.0;0.9634730815887451;86_B.jpg;86_B.jpg@1786.0-1998.0-3671.0-3899.0
1778;2426.0;4393.0;2656.0;4815.0;0.9596128463745117;86_B.jpg;86_B.jpg@2426.0-2656.0-4393.0-4815.0
1779;1234.0;2422.0;1540.0;3644.0;0.9518465995788574;86_B.jpg;86_B.jpg@1234.0-1540.0-2422.0-3644.0
1780;2102.0;4318.0;2432.0;4607.0;0.9481844902038574;86_B.jpg;86_B.jpg@2102.0-2432.0-4318.0-4607.0
1781;1620.0;3655.0;1750.0;3863.0;0.9326217174530029;86_B.jpg;86_B.jpg@1620.0-1750.0-3655.0-3863.0
1782;2455.0;6600.0;2737.0;6892.0;0.9188942909240723;86_B.jpg;86_B.jpg@2455.0-2737.0-6600.0-6892.0
1783;2819.0;6831.0;2921.0;6960.0;0.8900984128316244;86_B.jpg;86_B.jpg@2819.0-2921.0-6831.0-6960.0
1784;1997.0;4492.0;2164.0;4807.0;0.8213412761688232;86_B.jpg;86_B.jpg@1997.0-2164.0-4492.0-4807.0
1785;2743.0;6772.0;2852.0;6919.0;0.7945966720581055;86_B.jpg;86_B.jpg@2743.0-2852.0-6772.0-6919.0
1786;1697.0;3127.0;1913.0;3371.0;0.7641871770222982;86_B.jpg;86_B.jpg@1697.0-1913.0-3127.0-3371.0
1787;3445.0;4353.0;3690.0;4790.0;0.7281115055084229;86_B.jpg;86_B.jpg@3445.0-3690.0-4353.0-4790.0
1788;2705.0;6177.0;2851.0;6407.0;0.7015929222106934;86_B.jpg;86_B.jpg@2705.0-2851.0-6177.0-6407.0
1789;2456.0;6286.0;2740.0;6886.0;0.642707109451294;86_B.jpg;86_B.jpg@2456.0-2740.0-6286.0-6886.0
1809;2523.0;3119.0;2763.0;3547.0;0.995586077372233;86_AA.jpg;86_AA.jpg@2523.0-2763.0-3119.0-3547.0
1810;1482.0;1784.0;1802.0;2059.0;0.9949638843536377;86_AA.jpg;86_AA.jpg@1482.0-1802.0-1784.0-2059.0
1811;1937.0;6703.0;2230.0;7013.0;0.9947797457377116;86_AA.jpg;86_AA.jpg@1937.0-2230.0-6703.0-7013.0
1812;1443.0;6087.0;1772.0;6498.0;0.994762102762858;86_AA.jpg;86_AA.jpg@1443.0-1772.0-6087.0-6498.0
1813;1891.0;2133.0;2204.0;2592.0;0.9946928024291992;86_AA.jpg;86_AA.jpg@1891.0-2204.0-2133.0-2592.0
1814;2113.0;5710.0;2330.0;6044.0;0.9946179389953613;86_AA.jpg;86_AA.jpg@2113.0-2330.0-5710.0-6044.0
1815;2491.0;5054.0;2800.0;5658.0;0.9945919513702393;86_AA.jpg;86_AA.jpg@2491.0-2800.0-5054.0-5658.0
1816;1261.0;1721.0;1508.0;2053.0;0.9943680763244629;86_AA.jpg;86_AA.jpg@1261.0-1508.0-1721.0-2053.0
1817;1918.0;5113.0;2160.0;5463.0;0.9943373998006185;86_AA.jpg;86_AA.jpg@1918.0-2160.0-5113.0-5463.0
1818;1838.0;6471.0;2078.0;6739.0;0.9942265351613363;86_AA.jpg;86_AA.jpg@1838.0-2078.0-6471.0-6739.0
1819;1583.0;1481.0;1824.0;1769.0;0.9939532279968262;86_AA.jpg;86_AA.jpg@1583.0-1824.0-1481.0-1769.0
1820;1065.0;4843.0;1323.0;5164.0;0.9937825997670492;86_AA.jpg;86_AA.jpg@1065.0-1323.0-4843.0-5164.0
1821;2105.0;4012.0;2430.0;4338.0;0.9935933748881022;86_AA.jpg;86_AA.jpg@2105.0-2430.0-4012.0-4338.0
1822;2361.0;6454.0;2658.0;6750.0;0.9930241902669271;86_AA.jpg;86_AA.jpg@2361.0-2658.0-6454.0-6750.0
1823;2267.0;3480.0;2476.0;3957.0;0.9928179581960043;86_AA.jpg;86_AA.jpg@2267.0-2476.0-3480.0-3957.0
1824;1386.0;4716.0;1661.0;5197.0;0.9927237828572592;86_AA.jpg;86_AA.jpg@1386.0-1661.0-4716.0-5197.0
1825;1540.0;5338.0;1761.0;5799.0;0.9924110571543375;86_AA.jpg;86_AA.jpg@1540.0-1761.0-5338.0-5799.0
1826;2113.0;3613.0;2298.0;3929.0;0.9922917683919271;86_AA.jpg;86_AA.jpg@2113.0-2298.0-3613.0-3929.0
1827;2430.0;6050.0;2684.0;6467.0;0.9922231038411459;86_AA.jpg;86_AA.jpg@2430.0-2684.0-6050.0-6467.0
1828;2449.0;4061.0;2698.0;4819.0;0.992052952448527;86_AA.jpg;86_AA.jpg@2449.0-2698.0-4061.0-4819.0
1829;1997.0;4218.0;2360.0;4848.0;0.9920321305592855;86_AA.jpg;86_AA.jpg@1997.0-2360.0-4218.0-4848.0
1830;2221.0;5884.0;2417.0;6238.0;0.9919739564259847;86_AA.jpg;86_AA.jpg@2221.0-2417.0-5884.0-6238.0
1831;1539.0;2048.0;1792.0;2320.0;0.9917378425598145;86_AA.jpg;86_AA.jpg@1539.0-1792.0-2048.0-2320.0
1832;2567.0;4562.0;2761.0;4989.0;0.9917360146840414;86_AA.jpg;86_AA.jpg@2567.0-2761.0-4562.0-4989.0
1833;1027.0;2287.0;1222.0;2587.0;0.9916682243347168;86_AA.jpg;86_AA.jpg@1027.0-1222.0-2287.0-2587.0
1834;2285.0;4283.0;2527.0;4678.0;0.9916178385416666;86_AA.jpg;86_AA.jpg@2285.0-2527.0-4283.0-4678.0
1835;2131.0;5354.0;2348.0;5707.0;0.9914276599884033;86_AA.jpg;86_AA.jpg@2131.0-2348.0-5354.0-5707.0
1836;1618.0;6514.0;1853.0;6818.0;0.991330623626709;86_AA.jpg;86_AA.jpg@1618.0-1853.0-6514.0-6818.0
